data,r0
2020-07-17,0.4894053934021339
2020-07-18,0.2963530352003282
2020-07-19,0.16555673372851634
2020-07-20,0.14525385085734496
2020-07-21,0.1184565912621284
2020-07-22,0.13443116662181784
2020-07-23,0.08901369475401937
2020-07-24,0.108613083538692
2020-07-25,0.13547836268811342
2020-07-26,0.1728843092997741
2020-07-27,0.22487651611188106
2020-07-28,0.4125386516685705
2020-07-29,0.5487884080139442
2020-07-30,0.62807712240953
2020-07-31,0.9557134988603021
2020-08-01,1.2118868093887993
2020-08-02,1.4698878061417042
2020-08-03,1.7000644983193294
2020-08-04,2.655895783333216
2020-08-05,3.089400592202885
2020-08-06,3.6841299875629767
2020-08-07,3.506142195766089
2020-08-08,3.163191787687547
2020-08-09,2.7508383948028583
2020-08-10,2.3776987774270393
2020-08-11,1.2901878375116878
2020-08-12,1.1607445735354174
2020-08-13,0.9499413337804754
2020-08-14,1.054320736882149
2020-08-15,1.2036998639008267
2020-08-16,1.2680751723177517
2020-08-17,1.3543016915234891
2020-08-18,1.4402326663382494
2020-08-19,1.5153021237067712
2020-08-20,1.399428835532823
2020-08-21,1.2577369030571346
2020-08-22,1.1021185480714437
2020-08-23,1.3062621728360337
2020-08-24,1.359001530007827
2020-08-25,1.4347432742481043
2020-08-26,1.3124220731669383
2020-08-27,1.3934927569431175
2020-08-28,1.4722155786097877
2020-08-29,1.3085775368960069
2020-08-30,1.1207636699244985
2020-08-31,1.202367326960878
2020-09-01,0.9887680170401251
2020-09-02,1.4635902646847239
