data,tendencia,confirmados
2020-03-29,0.9999999999999999,1.0
2020-04-03,1.850431213001848,4.0
2020-05-21,3.26817450240336,5.0
2020-05-23,5.631077876654676,4.0
2020-05-29,9.569688752888265,5.0
2020-06-05,16.132761468842844,6.0
2020-06-06,27.0643978968319,5.0
2020-06-10,36.45971138478999,6.0
2020-06-14,40.65348653259858,11.0
2020-06-20,44.901033038682726,12.0
2020-06-21,49.20283777018548,18.0
2020-06-22,53.559462597741415,19.0
2020-06-24,57.971481224020806,21.0
2020-06-27,62.43946735169391,23.0
2020-06-29,66.96399468343101,25.0
2020-07-01,71.54561126504181,28.0
2020-07-02,76.18481909062024,29.0
2020-07-04,80.88216186838861,31.0
2020-07-05,85.63818514482575,34.0
2020-07-06,90.4534344664105,36.0
2020-07-07,95.32845539397212,37.0
2020-07-08,100.26379374822558,38.0
2020-07-09,105.25999527171021,43.0
2020-07-10,110.31760563103236,45.0
2020-07-12,115.43717049279842,46.0
2020-07-13,120.61923552361469,48.0
2020-07-15,125.86434144103382,50.0
2020-07-16,131.17302097319435,53.0
2020-07-17,136.54581439376267,56.0
2020-07-18,141.98326224774178,56.0
2020-07-19,147.48590508013476,59.0
2020-07-21,153.0542822716223,63.0
2020-07-22,158.68891398511474,74.0
2020-07-23,164.3903245025483,86.0
2020-07-24,170.1590428488011,97.0
2020-07-25,175.9955963513908,102.0
2020-07-26,181.9004924173643,105.0
2020-07-27,187.87424433966578,106.0
2020-07-28,193.9173694606583,108.0
2020-07-29,200.03038192501023,115.0
2020-07-30,206.21376810136323,122.0
2020-07-31,212.46802456012816,127.0
2020-08-01,218.79365249655655,138.0
2020-08-02,225.19114784285375,151.0
2020-08-04,231.66097179935156,154.0
2020-08-05,238.20360059035593,167.0
2020-08-06,244.81951513128976,186.0
2020-08-07,251.5091881923676,198.0
2020-08-08,258.2730510391305,215.0
2020-08-09,265.111555447351,232.0
2020-08-10,272.02515767505236,237.0
2020-08-11,279.0143021380405,239.0
2020-08-12,286.0793852912003,249.0
2020-08-13,293.22082990164046,266.0
2020-08-14,300.439062869851,282.0
2020-08-15,307.7344945093282,289.0
2020-08-16,315.1074815999857,302.0
2020-08-18,322.5584132139888,308.0
2020-08-19,330.08768200825637,316.0
