data,tendencia,confirmados
2020-04-08,1.0,1.0
2020-05-15,1.2908122241589246,2.0
2020-05-22,1.6304676485717748,3.0
2020-06-02,2.0269186792122067,8.0
2020-06-06,2.4894854263493773,8.0
2020-06-08,3.0301770396252303,9.0
2020-06-10,3.6616967702610657,10.0
2020-06-13,4.399501150220145,9.0
2020-06-17,5.261007199861014,11.0
2020-06-19,6.267135609041571,12.0
2020-06-20,7.441386176931395,14.0
2020-06-21,8.812555061604971,15.0
2020-06-23,10.413951339486228,16.0
2020-06-24,12.284203271134013,17.0
2020-06-25,14.4685335614651,18.0
2020-06-27,17.019210510495977,24.0
2020-06-30,19.997791135288544,25.0
2020-07-01,23.475760535638322,29.0
2020-07-02,25.660028646409344,30.0
2020-07-06,27.55498337951827,32.0
2020-07-08,29.480363330542136,35.0
2020-07-10,31.436577160449865,36.0
2020-07-11,33.42425480931308,38.0
2020-07-12,35.44343498297488,49.0
2020-07-13,37.49561573693885,50.0
2020-07-14,39.58017931091478,51.0
2020-07-15,41.697922320019586,52.0
2020-07-17,43.84948902078828,58.0
2020-07-19,46.035494768896314,60.0
2020-07-20,48.25655492001911,63.0
2020-07-21,50.51328318067533,65.0
2020-07-22,52.80618764651956,67.0
2020-07-23,55.1357798516385,72.0
2020-07-24,57.502619938364425,73.0
2020-07-25,59.90726804902961,77.0
2020-07-26,62.35028432596634,79.0
2020-07-27,64.83226503181686,80.0
2020-07-28,67.35388559802828,80.0
2020-07-29,69.91575548019297,80.0
2020-07-30,72.5184800118265,82.0
2020-07-31,75.16266452644449,83.0
2020-08-01,77.8491807596867,84.0
2020-08-02,80.57808146184472,88.0
2020-08-03,83.3505389263758,90.0
2020-08-04,86.16717542827354,92.0
2020-08-05,89.02862252678455,97.0
2020-08-06,91.93552106540848,100.0
2020-08-07,94.88857187033013,102.0
2020-08-08,97.88853067140491,105.0
2020-08-09,100.93611243161209,110.0
2020-08-10,104.03204568886987,111.0
2020-08-13,107.17707296047914,113.0
2020-08-14,110.37195074312339,116.0
2020-08-16,113.6174495128689,118.0
2020-08-18,116.91435372516453,119.0
2020-08-19,120.26345597327048,120.0
2020-08-20,123.66553533949252,121.0
2020-08-21,127.12140082283061,123.0
2020-08-22,130.6318771248753,120.0
2020-08-25,134.19780142168904,125.0
2020-08-26,137.82002336380617,132.0
2020-08-27,141.49940507623316,133.0
2020-08-29,145.23682115844827,135.0
2020-08-30,149.0331583536733,141.0
2020-09-03,152.88930432121944,145.0
2020-09-04,156.80616063147033,148.0
2020-09-06,160.78464510106238,151.0
2020-09-08,164.82568735694605,152.0
2020-09-10,168.93022883638596,160.0
2020-09-11,173.09922278696075,162.0
2020-09-13,177.3336342665632,166.0
2020-09-14,181.63444014340016,165.0
2020-09-15,186.00263975475497,166.0
2020-09-16,190.4392580299939,177.0
2020-09-17,194.94531871257115,185.0
2020-09-20,199.52185820912382,187.0
2020-09-21,204.16992588539964,188.0
2020-09-23,208.89058406625708,190.0
2020-09-24,213.6849080356654,198.0
2020-09-25,218.5539860367043,200.0
2020-09-26,223.4988888442027,205.0
2020-09-27,228.5208397033127,209.0
2020-09-30,233.62092154556498,215.0
2020-10-02,238.80028892078056,217.0
2020-10-03,244.06010967593505,220.0
2020-10-04,249.40156509063104,222.0
2020-10-07,254.82585001257092,227.0
2020-10-08,260.3341729930296,228.0
2020-10-09,265.9277567068468,229.0
2020-10-11,271.6078572095365,230.0
2020-10-12,277.37574348903615,231.0
2020-10-14,283.23269027995553,232.0
2020-10-16,289.17998787484225,233.0
2020-10-18,295.2189423152815,234.0
2020-10-19,301.35087558299705,236.0
2020-10-23,307.5771257909515,237.0
2020-10-24,313.8990473744468,238.0
2020-10-26,320.3180112822247,239.0
2020-10-28,326.8354051675672,241.0
2020-10-31,333.452633579397,242.0
2020-11-02,340.1711181533781,244.0
2020-11-06,346.9922976085284,259.0
2020-11-08,353.91762677357036,260.0
2020-11-10,360.948578883624,264.0
2020-11-11,368.08664519398314,268.0
2020-11-12,375.3333349287503,275.0
2020-11-13,382.6901754685181,277.0
2020-11-14,390.1587125380513,279.0
2020-11-15,397.74051039396835,283.0
2020-11-16,405.4371520124229,284.0
2020-11-19,413.25023927678603,296.0
2020-11-20,421.1813931653274,297.0
2020-11-21,429.23225393889726,305.0
2020-11-22,437.404481328608,307.0
2020-11-23,445.699737900037,309.0
2020-11-24,454.1196777532897,312.0
2020-11-25,462.6660017565746,318.0
2020-11-26,471.3404300880213,319.0
2020-11-27,480.1447011588401,322.0
2020-11-28,489.0805717012121,332.0
2020-11-29,498.14981685617977,344.0
2020-11-30,507.3542302615384,352.0
2020-12-01,516.6956241397265,370.0
2020-12-02,526.1758293857163,388.0
2020-12-03,535.7966956549046,398.0
2020-12-04,545.5600914510043,401.0
2020-12-05,555.4679040209014,402.0
2020-12-06,565.5220169825961,425.0
2020-12-07,575.7243324500038,441.0
2020-12-08,586.0767830433128,455.0
2020-12-09,596.5813192383621,465.0
2020-12-10,607.239909386732,492.0
2020-12-11,618.0545397358367,498.0
2020-12-12,629.0272144490156,507.0
2020-12-13,640.1599556256242,522.0
2020-12-14,651.4548033211272,560.0
2020-12-15,662.9138155671883,574.0
2020-12-16,674.5390683917632,602.0
2020-12-17,686.3326558391906,633.0
2020-12-18,698.2966850964417,661.0
2020-12-19,710.4332408944283,691.0
2020-12-20,722.7444466561851,726.0
2020-12-21,735.2324498532241,751.0
2020-12-22,747.8994139015331,760.0
2020-12-23,760.7475180803642,798.0
2020-12-24,773.7789574510243,813.0
2020-12-25,786.9959427756639,825.0
2020-12-26,800.4007004360674,865.0
2020-12-27,813.9954723524422,892.0
2020-12-28,827.7825159022082,899.0
2020-12-29,841.7641038387876,915.0
2020-12-30,855.9425242103945,941.0
2020-12-31,870.3195937012462,976.0
2021-01-01,884.8986543695946,992.0
2021-01-02,899.6813332022273,998.0
2021-01-03,914.6699624395643,1005.0
2021-01-04,929.8668836802935,1025.0
2021-01-05,945.2744478813714,1050.0
2021-01-06,960.895015358022,1064.0
2021-01-07,976.7309557837375,1095.0
2021-01-08,992.7846481902782,1117.0
2021-01-09,1009.0584809676723,1130.0
2021-01-10,1025.554851864216,1147.0
2021-01-11,1042.2761679864736,1155.0
2021-01-12,1059.2248456687018,1160.0
2021-01-13,1076.4032730844044,1168.0
2021-01-14,1093.8138268238658,1180.0
2021-01-15,1111.458903280498,1191.0
2021-01-16,1129.3409002292397,1209.0
2021-01-17,1147.4622219184432,1224.0
2021-01-18,1165.8252974984587,1236.0
2021-01-19,1184.4325512073208,1247.0
2021-01-20,1203.2864105932454,1265.0
