data,r0
2020-05-12,14.850299707387961
2020-05-13,15.64973798365662
2020-05-14,10.579779282664012
2020-05-15,6.47813787570724
2020-05-16,4.028439727674985
2020-05-17,3.429802324618867
2020-05-18,1.8465976586874824
2020-05-19,1.4438978083462475
2020-05-20,1.3280702671766857
2020-05-21,1.077978611397531
2020-05-22,1.163267360799607
2020-05-23,1.1293571165261858
2020-05-24,0.8463272140581872
2020-05-25,2.0306679739681774
2020-05-26,4.5757595331428895
2020-05-27,4.694729793493062
2020-05-28,4.590127926657325
2020-05-29,3.6277206664684205
2020-05-30,2.795035896614132
2020-05-31,2.1811480339231046
2020-06-01,1.341642473481049
2020-06-02,0.4048684504513481
2020-06-03,0.24903050318155934
2020-06-04,0.13930751345929035
2020-06-05,0.19732822314076726
2020-06-06,0.209344292218974
2020-06-07,0.23460018974899458
2020-06-08,0.2823995979480234
2020-06-09,0.29172105809082105
2020-06-10,0.38998873437981657
2020-06-11,0.43327096902913553
2020-06-12,0.9198733133478019
2020-06-13,1.3814473874087754
2020-06-14,1.5657718256815936
2020-06-15,1.5688055207728173
2020-06-16,2.1263726356318395
2020-06-17,1.7365173438340908
2020-06-18,1.6087530356061976
2020-06-19,0.8752012285330041
2020-06-20,0.5541096578680184
2020-06-21,0.5129691775583504
2020-06-22,0.5320353497843898
2020-06-23,0.1862075011823171
2020-06-24,0.22683142125989933
2020-06-25,0.3377577325066184
2020-06-26,0.32817996483373385
2020-06-27,0.35634003822808236
2020-06-28,0.4067025633639667
2020-06-29,0.5660389891462341
2020-06-30,0.6382677570398898
2020-07-01,0.6936312455467085
2020-07-02,0.5712297033952645
2020-07-03,0.6320114451141323
2020-07-04,0.7090042578160095
2020-07-05,0.7657593017280778
2020-07-06,0.7764543907724596
2020-07-07,0.8075444887759896
2020-07-08,0.8078113040766306
2020-07-09,0.8592641292554554
2020-07-10,0.8925211676053195
2020-07-11,0.8338276038001321
2020-07-12,0.8439484096087758
2020-07-13,0.4506229145461765
2020-07-14,0.9257147028071924
2020-07-15,1.5757412888180335
2020-07-16,1.6339826647136266
2020-07-17,1.8508461347219776
2020-07-18,2.050858654731836
2020-07-19,1.9794568974780187
2020-07-20,1.9830109247206713
2020-07-21,1.5232201650849233
2020-07-22,1.1819818401500868
2020-07-23,1.2133010914597029
2020-07-24,1.3241522430616794
2020-07-25,1.1403049940279806
2020-07-26,1.0884167823816546
2020-07-27,1.0648993074331845
2020-07-28,0.9873062952149421
2020-07-29,0.9572931517851868
2020-07-30,1.110218023002526
2020-07-31,1.2405441060435742
2020-08-01,1.2456660438611118
2020-08-02,1.2422769925441335
2020-08-03,1.3047823424762726
