data,r0
2020-07-14,1.854166897143874
2020-07-15,1.671626760488306
2020-07-16,1.4768793461198628
2020-07-17,1.150421597351519
2020-07-18,0.9916661745963343
2020-07-19,0.9622696570142932
2020-07-20,1.5042759017767298
2020-07-21,1.772189744540967
2020-07-22,1.4351918721638095
2020-07-23,1.3223495856809921
2020-07-24,1.5720634550845172
2020-07-25,1.5086955005906535
2020-07-26,1.449016593074313
2020-07-27,1.1325912162257346
2020-07-28,0.7974886789509869
2020-07-29,0.7732209426239091
2020-07-30,0.7640389577302276
