data,r0
2020-05-31,0.5085518506813784
2020-06-01,0.2115162550711455
2020-06-02,0.20418270595399401
2020-06-03,0.21156389008995807
2020-06-04,0.2321999278612805
2020-06-05,0.8376407831263112
2020-06-06,1.005562248336959
2020-06-07,1.216780453018392
2020-06-08,1.3535062428514375
2020-06-09,1.4836436632187435
2020-06-10,1.5309667032006293
2020-06-11,2.515584725560371
2020-06-12,1.384920741483104
2020-06-13,1.3135187464526599
2020-06-14,1.2301317603580915
2020-06-15,1.1633939328250815
2020-06-16,4.55485651847794
2020-06-17,5.0794408212555355
2020-06-18,5.516912953635145
2020-06-19,5.113621233360343
2020-06-20,3.959893770783743
2020-06-21,2.9923745976326908
2020-06-22,2.327399995306381
2020-06-23,0.9373294731804928
2020-06-24,0.6709397091557477
2020-06-25,0.2881284767958231
2020-06-26,0.1378398414348207
2020-06-27,0.1396523176288657
2020-06-28,0.1493537461152414
2020-06-29,0.16843669461502905
2020-06-30,0.2369669587022306
2020-07-01,0.2867906931147043
2020-07-02,0.5012861150721581
2020-07-03,0.8048276826352281
2020-07-04,0.9495333623184306
2020-07-05,1.1357133730596705
2020-07-06,1.282287915330394
2020-07-07,1.2363291180350633
2020-07-08,1.1928408109881972
2020-07-09,1.0573721324892278
2020-07-10,0.8481089652477345
2020-07-11,0.8463307136616097
2020-07-12,0.8564958037475885
2020-07-13,0.8835130718530496
2020-07-14,1.5623229621791461
2020-07-15,1.9546288318250848
2020-07-16,1.6513427930669942
2020-07-17,1.9755912917016898
2020-07-18,1.8975805245285755
2020-07-19,1.7862095322254063
2020-07-20,1.657260865222169
2020-07-21,0.9294504020643162
2020-07-22,0.8129212462358856
2020-07-23,0.8897131568802373
2020-07-24,0.6076749152368696
2020-07-25,0.621898532813697
2020-07-26,0.6537618006485546
2020-07-27,0.7029282213323328
2020-07-28,0.7661131364880615
2020-07-29,0.7702565433253871
2020-07-30,0.6812834598768002
2020-07-31,0.6574483984594354
2020-08-01,0.7216617406677271
2020-08-02,0.799845943521491
2020-08-03,1.0128356554496143
2020-08-04,1.411985141832988
2020-08-05,1.582930437505096
2020-08-06,2.0763150551388887
2020-08-07,2.921102489920225
2020-08-08,3.5032477416109176
2020-08-09,3.3367475911644853
2020-08-10,2.841546833551359
2020-08-11,2.178812841219262
2020-08-12,1.6336743805210514
2020-08-13,1.2315999522020618
2020-08-14,1.1248177841457172
2020-08-15,0.8038417056876863
2020-08-16,0.7949628290553573
2020-08-17,0.8996691799503618
2020-08-18,1.0366920127636412
2020-08-19,1.6096166918817858
2020-08-20,1.950047624479698
2020-08-21,1.7204525644330348
2020-08-22,1.7388029310509179
2020-08-23,1.6813284390298844
2020-08-24,1.4962253205241434
2020-08-25,1.3187507585652856
2020-08-26,1.3646933057050548
2020-08-27,1.3284543741473136
2020-08-28,1.2231251779242114
2020-08-29,1.2194197355171887
2020-08-30,1.2231228417573774
2020-08-31,1.2373274723013994
2020-09-01,1.4458075578397236
2020-09-02,1.2712757672445572
2020-09-03,1.08900499937421
2020-09-04,1.6882637917927847
2020-09-05,1.69819378471657
2020-09-06,1.706808276633785
2020-09-07,1.790091344118508
2020-09-08,1.643829302719149
2020-09-09,1.204403588737626
2020-09-10,1.1507587174702762
2020-09-11,0.6031202221491881
2020-09-12,0.5930430741523657
2020-09-13,0.6024374315867674
2020-09-14,0.7256440149841066
2020-09-15,0.6946527307993857
2020-09-16,1.215686796794716
2020-09-17,2.1223424515258738
2020-09-18,2.798862594764678
2020-09-19,3.1420153750197843
2020-09-20,3.207145190419705
2020-09-21,2.746268421120007
2020-09-22,2.4673757967587413
2020-09-23,2.0207905855035286
2020-09-24,1.2627753550664507
2020-09-25,1.208304841733023
2020-09-26,1.121311774534528
2020-09-27,1.0155859550554671
2020-09-28,0.9403659665984878
2020-09-29,0.9512905319830085
2020-09-30,0.978832186831057
2020-10-01,1.0173870710830375
2020-10-02,0.7614544922320323
2020-10-03,0.7183698881619269
2020-10-04,0.7502017531839633
2020-10-05,0.7964656399465069
2020-10-06,0.8572651962335507
2020-10-07,1.4456959542758283
2020-10-08,1.9197900804416828
