data,r0
2020-06-04,4.246098481808584
2020-06-05,3.682409329460256
2020-06-06,2.856882245832494
2020-06-07,2.1570419693821417
2020-06-08,1.5897453285970422
2020-06-09,1.3759483370010874
2020-06-10,1.894576072060187
2020-06-11,1.7876867379124795
2020-06-12,1.5157928097975868
2020-06-13,1.3354978219508242
2020-06-14,1.3664137705919217
2020-06-15,1.2912778984000066
2020-06-16,1.17362535450069
2020-06-17,0.5673505734146964
2020-06-18,0.3629919246514892
2020-06-19,0.34114942907963086
2020-06-20,0.31146570273324314
2020-06-21,0.2504846873105933
2020-06-22,0.2773608476510013
2020-06-23,0.4464939870490508
2020-06-24,0.5204440109989331
2020-06-25,0.613384222159044
2020-06-26,3.044809851704714
2020-06-27,3.508019393031967
2020-06-28,3.6804881452736184
2020-06-29,3.410005298605351
2020-06-30,2.645448198472505
2020-07-01,2.3787455220078373
2020-07-02,2.098193991112415
2020-07-03,0.5578410297281192
2020-07-04,0.5145780072147128
2020-07-05,0.4575826091506906
2020-07-06,0.5198658700147054
2020-07-07,0.7024967235510216
2020-07-08,0.6960126591432404
2020-07-09,0.6957399078199523
2020-07-10,0.8329139326550102
2020-07-11,1.055783987519233
2020-07-12,1.2643119385284232
2020-07-13,1.2978310463026619
2020-07-14,1.0892540669715263
2020-07-15,1.0879192284468349
2020-07-16,1.0410926238531089
2020-07-17,0.9123613210976151
2020-07-18,0.6788859768240559
2020-07-19,0.7957796969210891
2020-07-20,0.754584269638917
2020-07-21,0.7221872166472202
2020-07-22,0.851063317707405
2020-07-23,1.0981657853919542
2020-07-24,1.160036135003435
2020-07-25,1.2905102500625911
2020-07-26,1.0614231033458996
2020-07-27,1.1430807643928451
2020-07-28,2.0015581243490086
2020-07-29,2.658667028892875
2020-07-30,2.4518718459484483
2020-07-31,2.6049373371263362
