data,r0
2020-09-12,1.5108550366630502
2020-09-13,1.360206740831318
2020-09-14,1.4404832419604627
2020-09-15,1.7287443435114025
2020-09-16,1.438608086194997
2020-09-17,1.3083541991277317
2020-09-18,1.3246309656852873
2020-09-19,1.3417545447548622
2020-09-20,1.3706536285209783
2020-09-21,1.75698451182928
2020-09-22,1.8179877008162808
2020-09-23,1.8686712642810572
2020-09-24,1.8896630605813913
2020-09-25,2.241250434107463
2020-09-26,2.1857178405801028
2020-09-27,2.108354357619557
2020-09-28,1.1769605451117413
2020-09-29,1.1124029349372113
2020-09-30,1.062410605176815
2020-10-01,1.0553328272197167
2020-10-02,0.7804935927138601
2020-10-03,0.8257356995703072
2020-10-04,0.8979488359384993
2020-10-05,1.1922702503298366
2020-10-06,1.3517153356742015
2020-10-07,1.5474701477694395
2020-10-08,1.7574096450907224
2020-10-09,1.9526325279463446
2020-10-10,2.110977252728899
2020-10-11,2.229764999118378
2020-10-12,2.3069658401282616
2020-10-13,2.354751237610481
2020-10-14,2.3825118956258646
2020-10-15,2.390232730751444
2020-10-16,2.3907577638342294
2020-10-17,2.3986604363340573
2020-10-18,2.3964499049770693
2020-10-19,2.0049958107823853
2020-10-20,1.9996458968318476
2020-10-21,2.410213187897335
2020-10-22,2.469400696736261
2020-10-23,2.5540235347893985
2020-10-24,2.6254853214682488
2020-10-25,2.6538770478576392
2020-10-26,3.081813734348288
2020-10-27,3.0499453399738505
2020-10-28,2.9794775321913294
