data,r0
2020-04-24,0.7914263982696301
2020-04-25,0.7023742829022483
2020-04-26,0.8000913656070737
2020-04-27,0.670260077231068
2020-04-28,0.7023195520002595
2020-04-29,0.7492684499487187
2020-04-30,1.077391785806837
2020-05-01,1.2856200567706866
2020-05-02,1.4411799015776012
2020-05-03,1.841053845157213
2020-05-04,1.8625781079227455
2020-05-05,1.821727503645097
2020-05-06,1.5458440088081058
2020-05-07,1.6165552656805218
2020-05-08,3.1216032277556
2020-05-09,3.4467667290751733
2020-05-10,2.5362996090343364
2020-05-11,3.223620304271122
2020-05-12,2.8879825903369154
2020-05-13,2.512716093875474
2020-05-14,2.469888029320681
2020-05-15,1.4474982717285878
2020-05-16,1.1498530251699435
2020-05-17,1.130808031425102
2020-05-18,1.6205962820310356
2020-05-19,1.465443424486091
2020-05-20,1.413095333562246
2020-05-21,1.0376871054180685
2020-05-22,1.010619310107677
2020-05-23,0.9197605061488326
2020-05-24,0.8982340644565606
2020-05-25,0.14383374374659197
2020-05-26,0.3533565829277276
2020-05-27,0.8629431232196639
2020-05-28,1.0256285201527056
2020-05-29,1.217254569392053
2020-05-30,2.4926316991436654
2020-05-31,2.617417933172962
2020-06-01,2.5460581582934787
2020-06-02,2.2799815705684305
2020-06-03,1.6242373790359352
2020-06-04,1.4637437418263726
2020-06-05,1.2742741034445177
2020-06-06,0.559413595470816
2020-06-07,0.8726365310458248
2020-06-08,1.0012671630251546
2020-06-09,1.168170248977707
2020-06-10,1.2320201534847188
2020-06-11,1.2747808446564373
2020-06-12,1.3921476466205276
2020-06-13,1.849083660286989
2020-06-14,1.5014037766069073
2020-06-15,1.3725006871683163
2020-06-16,1.218342693186199
2020-06-17,1.1671696792575903
2020-06-18,1.016201414144911
2020-06-19,1.0146446902835071
2020-06-20,0.6420414100026172
2020-06-21,0.6100149197532683
2020-06-22,0.5469890182826963
2020-06-23,0.5200781909256004
2020-06-24,0.5094137622944847
2020-06-25,0.6058340402201766
2020-06-26,0.45403410262843047
2020-06-27,0.493942889900273
2020-06-28,0.5788174190091503
2020-06-29,0.6106991249673328
2020-06-30,0.4898342017668853
2020-07-01,0.5740109618665622
2020-07-02,0.7372338877175008
2020-07-03,0.8777450319327871
2020-07-04,1.0161766668491012
2020-07-05,1.0145810832443098
2020-07-06,1.0615941899096526
2020-07-07,1.239347595753911
2020-07-08,1.1737217374025994
2020-07-09,0.8442431498876709
2020-07-10,0.7780176787758153
2020-07-11,0.6399650491377041
2020-07-12,0.6054615680010924
2020-07-13,0.853055476148074
2020-07-14,1.1159658851615282
2020-07-15,1.6100988323646872
2020-07-16,1.8707850573826486
2020-07-17,1.7193070906200703
2020-07-18,1.579099198361767
2020-07-19,1.641093226101517
2020-07-20,1.5379624158661083
2020-07-21,1.4805431344170248
2020-07-22,1.5224834973638033
2020-07-23,1.7861610724940105
2020-07-24,2.6246959003550163
2020-07-25,2.977596268136043
2020-07-26,2.642651442800744
2020-07-27,2.213726175611225
2020-07-28,1.8381460193208612
2020-07-29,1.543177986089182
2020-07-30,1.172031585422647
2020-07-31,0.8934005102861988
2020-08-01,0.6943063846587395
