data,tendencia,confirmados
2020-04-18,1.0,1.0
2020-04-20,1.6891002153255437,3.0
2020-05-01,2.75132888397998,4.0
2020-05-07,4.393323214506982,13.0
2020-05-08,6.927894271267689,16.0
2020-05-09,10.841593757031259,17.0
2020-05-10,16.885868500534585,24.0
2020-05-11,26.21793388510038,27.0
2020-05-13,32.98401368493614,37.0
2020-05-14,36.26465827487678,45.0
2020-05-16,39.59825223618987,52.0
2020-05-17,42.985631240279574,53.0
2020-05-18,46.42766756869198,55.0
2020-05-19,49.92523310318752,60.0
2020-05-20,53.47919991182697,61.0
2020-05-23,57.0904592085801,62.0
2020-05-24,60.75990392567083,65.0
2020-05-25,64.48841747657181,66.0
2020-05-26,68.27688327475573,67.0
2020-05-28,72.12619215812065,70.0
2020-05-29,76.0373561826653,72.0
2020-05-30,80.01135296755383,73.0
2020-05-31,84.04912796006569,72.0
2020-06-01,88.15162660748031,73.0
2020-06-02,92.32001222437748,77.0
2020-06-03,96.55486157960028,82.0
2020-06-04,100.85760515575903,87.0
2020-06-05,105.22921593874565,91.0
2020-06-06,109.67068066262883,93.0
2020-06-07,114.18303586415519,92.0
2020-06-08,118.76742681841475,93.0
2020-06-09,123.42494428483354,95.0
2020-06-10,128.15669272358758,99.0
2020-06-13,132.9637963364885,106.0
2020-06-14,137.84739906698331,110.0
2020-06-15,142.80866460015454,116.0
2020-06-16,147.84877636272026,122.0
2020-06-17,152.96893353394032,130.0
2020-06-18,158.17032106559824,133.0
2020-06-19,163.4541584985305,140.0
2020-06-20,168.82168964410508,146.0
2020-06-21,174.27417623305126,149.0
2020-06-22,179.8128979154597,150.0
2020-06-23,185.43915226078227,167.0
2020-06-24,191.15425475783226,172.0
2020-06-25,196.95953844360724,183.0
2020-06-26,202.8563331916285,190.0
2020-06-27,208.84598730850126,194.0
2020-06-28,214.92987514253988,199.0
2020-06-29,221.10938767022566,208.0
2020-06-30,227.38593249620706,209.0
2020-07-01,233.7609338532994,239.0
2020-07-02,240.23583260248506,246.0
2020-07-03,246.8120862329136,249.0
2020-07-04,253.49118001871364,268.0
2020-07-05,260.27462766117225,270.0
2020-07-06,267.16394750511944,274.0
2020-07-07,274.16067548354624,310.0
2020-07-08,281.26636527714027,334.0
2020-07-09,288.4825883142856,352.0
2020-07-10,295.81093377106265,360.0
2020-07-12,303.2530085712484,385.0
2020-07-13,310.81041723436925,nan
2020-07-14,318.48488375879174,nan
2020-07-15,326.27803611063325,nan
2020-07-16,334.191563955163,nan
2020-07-17,342.2271749984084,nan
2020-07-18,350.3865950991158,nan
2020-07-19,358.67156838071173,nan
2020-07-20,367.0838573432638,nan
2020-07-21,375.6252438241772,nan
2020-07-22,384.29753896874445,nan
2020-07-23,393.1025684845002,nan
2020-07-24,402.0421748358284,nan
2020-07-25,411.11822008233526,nan
2020-07-26,420.3325860236145,nan
2020-07-27,429.68717434401424,nan
2020-07-28,439.1839067574027,nan
2020-07-29,448.8247251519346,nan
2020-07-30,458.6115917348171,nan
2020-07-31,468.5464891770761,nan
2020-08-01,478.6314207583224,nan
2020-08-02,488.8684067446862,nan
2020-08-03,499.25946825410523,nan
2020-08-04,509.8066592714315,nan
2020-08-05,520.5120565409051,nan
2020-08-06,531.3777568694585,nan
2020-08-07,542.405877208808,nan
2020-08-08,553.5985547375446,nan
2020-08-09,564.9579469432264,nan
2020-08-10,576.4862317044685,nan
2020-08-11,588.185607373036,nan
2020-08-12,600.058292855934,nan
2020-08-13,612.1065276974999,nan
2020-08-14,624.3325544138634,nan
2020-08-15,636.7385922020039,nan
2020-08-16,649.3269157875714,nan
2020-08-17,662.0998205838521,nan
2020-08-18,675.0596197407222,nan
2020-08-19,688.2086440647151,nan
2020-08-20,701.549241939088,nan
2020-08-21,715.0837792438876,nan
2020-08-22,728.8146392760182,nan
2020-08-23,742.7442226693063,nan
2020-08-24,756.874947314569,nan
2020-08-25,771.2092482796801,nan
2020-08-26,785.7495506357019,nan
2020-08-27,800.4982683560148,nan
2020-08-28,815.4578633067342,nan
2020-08-29,830.6308116288649,nan
2020-08-30,846.0196030485087,nan
2020-08-31,861.6267406420708,nan
2020-09-01,877.4547406014638,nan
2020-09-02,893.5061319993129,nan
2020-09-03,909.7834565541601,nan
2020-09-04,926.2892683956704,nan
2020-09-05,943.0261338298353,nan
2020-09-06,959.9966309585234,nan
2020-09-07,977.2032955408761,nan
2020-09-08,994.6486643133404,nan
2020-09-09,1012.3353165674214,nan
2020-09-10,1030.2658383923535,nan
2020-09-11,1048.4428222278593,nan
2020-09-12,1066.8688664169035,nan
2020-09-13,1085.5465747584512,nan
2020-09-14,1104.478556060224,nan
2020-09-15,1123.6674236914569,nan
2020-09-16,1143.1157951356533,nan
2020-09-17,1162.8262915433443,nan
2020-09-18,1182.801535106854,nan
2020-09-19,1203.044089677981,nan
2020-09-20,1223.556525228337,nan
2020-09-21,1244.341428215199,nan
2020-09-22,1265.4013818972298,nan
2020-09-23,1286.7389663344784,nan
2020-09-24,1308.3567583883798,nan
2020-09-25,1330.2573143721154,nan
2020-09-26,1352.4431639279214,nan
2020-09-27,1374.9168507386773,nan
2020-09-28,1397.6809126449266,nan
2020-09-29,1420.7378812861077,nan
2020-09-30,1444.0902821005534,nan
2020-10-01,1467.7406198072824,nan
2020-10-02,1491.6912983748437,nan
2020-10-03,1515.9447524062348,nan
2020-10-04,1540.50341500063,nan
2020-10-05,1565.3697049832294,nan
2020-10-06,1590.54602690526,nan
2020-10-07,1616.0347700646828,nan
2020-10-08,1641.8382240159629,nan
2020-10-09,1667.9586497841472,nan
2020-10-10,1694.3983245923214,nan
2020-10-11,1721.1595026066107,nan
2020-10-12,1748.2444149361768,nan
2020-10-13,1775.655269633221,nan
2020-10-14,1803.394280477887,nan
2020-10-15,1831.4632831550662,nan
2020-10-16,1859.8644801189387,nan
2020-10-17,1888.5998888508182,nan
2020-10-18,1917.6714995055534,nan
2020-10-19,1947.081273363429,nan
2020-10-20,1976.8311305721422,nan
2020-10-21,2006.9228436153621,nan
2020-10-22,2037.358181201178,nan
2020-10-23,2068.1388853056305,nan
2020-10-24,2099.266645860216,nan
2020-10-25,2130.7430981202874,nan
2020-10-26,2162.5698200334464,nan
2020-10-27,2194.748329607944,nan
2020-10-28,2227.280081690863,nan
2020-10-29,2260.1664619208173,nan
2020-10-30,2293.4087895397906,nan
2020-10-31,2327.0083133839926,nan
2020-11-01,2360.9662086561793,nan
2020-11-02,2395.283574256666,nan
2020-11-03,2429.961430114337,nan
2020-11-04,2465.000714517658,nan
2020-11-05,2500.402297871407,nan
2020-11-06,2536.167037099556,nan
2020-11-07,2572.29566674067,nan
2020-11-08,2608.788831532314,nan
2020-11-09,2645.6470914571955,nan
2020-11-10,2682.870919782748,nan
2020-11-11,2720.460701100725,nan
2020-11-12,2758.4167293667856,nan
2020-11-13,2796.7392085605047,nan
2020-11-14,2835.428255961353,nan
2020-11-15,2874.483888209059,nan
2020-11-16,2913.9060240953,nan
2020-11-17,2953.6944831592295,nan
2020-11-18,2993.8489838086252,nan
2020-11-19,3034.3691414410364,nan
2020-11-20,3075.254466564933,nan
2020-11-21,3116.5043685228857,nan
2020-11-22,3158.118159137159,nan
2020-11-23,3200.0950329710836,nan
2020-11-24,3242.43407360805,nan
2020-11-25,3285.1342522685763,nan
2020-11-26,3328.1944260626733,nan
2020-11-27,3371.6133362422092,nan
2020-11-28,3415.3896064532737,nan
2020-11-29,3459.5215505627734,nan
2020-11-30,3504.0081116958786,nan
2020-12-01,3548.84720144514,nan
2020-12-02,3594.0370037495013,nan
2020-12-03,3639.575573208808,nan
2020-12-04,3685.4608350838075,nan
2020-12-05,3731.69058529615,nan
2020-12-06,3778.2624904283875,nan
2020-12-07,3825.1741080187917,nan
2020-12-08,3872.4228868549894,nan
2020-12-09,3920.0061391296645,nan
2020-12-10,3967.9210537352933,nan
2020-12-11,4016.164692882949,nan
2020-12-12,4064.7339904519617,nan
2020-12-13,4113.625758737614,nan
2020-12-14,4162.83668555403,nan
2020-12-15,4212.3633351258295,nan
2020-12-16,4262.202149086279,nan
2020-12-17,4312.349443949477,nan
2020-12-18,4362.801412089477,nan
2020-12-19,4413.554123903275,nan
2020-12-20,4464.603531732585,nan
2020-12-21,4515.945462109769,nan
2020-12-22,4567.575618432444,nan
2020-12-23,4619.489585087592,nan
2020-12-24,4671.682838629382,nan
2020-12-25,4724.150729067933,nan
2020-12-26,4776.8884854435755,nan
2020-12-27,4829.891221517869,nan
2020-12-28,4883.153956286151,nan
2020-12-29,4936.671583494908,nan
2020-12-30,4990.43887912179,nan
2020-12-31,5044.450506964434,nan
2021-01-01,5098.701051167766,nan
2021-01-02,5153.184977814552,nan
2021-01-03,5207.8966382872695,nan
2021-01-04,5262.830276243705,nan
2021-01-05,5317.980067937392,nan
