data,tendencia,confirmados
2020-05-15,0.9999999999999999,1.0
2020-05-26,2.2275861560261707,2.0
2020-07-11,3.4853382909910247,4.0
2020-07-14,5.312841529977054,5.0
2020-07-17,7.967294451516817,8.0
2020-07-18,11.822825247655032,nan
2020-07-19,17.420623376842613,nan
2020-07-20,25.543758286414484,nan
2020-07-21,37.323522480820124,nan
2020-07-22,54.38785881452523,nan
2020-07-23,79.07025200685999,nan
2020-07-24,114.69371569263546,nan
2020-07-25,165.9466214519172,nan
2020-07-26,239.35338422533147,nan
2020-07-27,343.8126281365086,nan
2020-07-28,491.1034579784548,nan
2020-07-29,696.1305374405797,nan
2020-07-30,976.4833279519557,nan
2020-07-31,1350.6745639398603,nan
2020-08-01,1834.4081915074344,nan
2020-08-02,2434.787831730964,nan
2020-08-03,3143.8322358756755,nan
2020-08-04,3934.5432262360655,nan
2020-08-05,4763.220078364786,nan
2020-08-06,5578.909879802016,nan
2020-08-07,6336.040573046454,nan
2020-08-08,7003.950000469049,nan
2020-08-09,7569.6010788996755,nan
2020-08-10,8034.428807923612,nan
2020-08-11,8408.74135953236,nan
2020-08-12,8706.583790774392,nan
2020-08-13,8942.29265350621,nan
2020-08-14,9128.710194041385,nan
2020-08-15,9276.543405556204,nan
2020-08-16,9394.354231972811,nan
2020-08-17,9488.826383332496,nan
2020-08-18,9565.110224212158,nan
2020-08-19,9627.152004675083,nan
2020-08-20,9677.972759559014,nan
2020-08-21,9719.890687551544,nan
2020-08-22,9754.69266843405,nan
2020-08-23,9783.764083125521,nan
2020-08-24,9808.186378478018,nan
2020-08-25,9828.80975914538,nan
2020-08-26,9846.307629501403,nan
2020-08-27,9861.217371349356,nan
2020-08-28,9873.970975549413,nan
2020-08-29,9884.91822724585,nan
2020-08-30,9894.344306980489,nan
2020-08-31,9902.48325712512,nan
2020-09-01,9909.528362871293,nan
2020-09-02,9915.6401920478,nan
2020-09-03,9920.95287450309,nan
2020-09-04,9925.57903202778,nan
2020-09-05,9929.613680961169,nan
2020-09-06,9933.137328119159,nan
2020-09-07,9936.218496682319,nan
2020-09-08,9938.915686591885,nan
2020-09-09,9941.279035896634,nan
2020-09-10,9943.351642537713,nan
2020-09-11,9945.17064937504,nan
2020-09-12,9946.768157914494,nan
2020-09-13,9948.171974709603,nan
2020-09-14,9949.40623047595,nan
2020-09-15,9950.491909505798,nan
2020-09-16,9951.447289910906,nan
2020-09-17,9952.28831345593,nan
2020-09-18,9953.028900918682,nan
2020-09-19,9953.681239416697,nan
2020-09-20,9954.2559842788,nan
2020-09-21,9954.762481557962,nan
2020-09-22,9955.208922347143,nan
2020-09-23,9955.602491390811,nan
2020-09-24,9955.949506629202,nan
2020-09-25,9956.2555121083,nan
2020-09-26,9956.525389290358,nan
2020-09-27,9956.763426642743,nan
2020-09-28,9956.973401379406,nan
2020-09-29,9957.158636178536,nan
2020-09-30,9957.322058234558,nan
2020-10-01,9957.466245687918,nan
2020-10-02,9957.593469100273,nan
2020-10-03,9957.7057296981,nan
2020-10-04,9957.804791859222,nan
2020-10-05,9957.8922107844,nan
2020-10-06,9957.969357591272,nan
2020-10-07,9958.037441329967,nan
2020-10-08,9958.097528294058,nan
2020-10-09,9958.150558937827,nan
2020-10-10,9958.197362972134,nan
2020-10-11,9958.23867227523,nan
2020-10-12,9958.275132561233,nan
2020-10-13,9958.307313261083,nan
2020-10-14,9958.335717260912,nan
2020-10-15,9958.360788311315,nan
2020-10-16,9958.382917523159,nan
2020-10-17,9958.402449445735,nan
2020-10-18,9958.419689441242,nan
2020-10-19,9958.434907055176,nan
2020-10-20,9958.448338955242,nan
2020-10-21,9958.460195857117,nan
2020-10-22,9958.470661723895,nan
2020-10-23,9958.479900096967,nan
2020-10-24,9958.488054686972,nan
2020-10-25,9958.495252695651,nan
2020-10-26,9958.501606566118,nan
2020-10-27,9958.507214992382,nan
2020-10-28,9958.512165668744,nan
2020-10-29,9958.516535016213,nan
2020-10-30,9958.520392197051,nan
2020-10-31,9958.523797647327,nan
2020-11-01,9958.52680342763,nan
2020-11-02,9958.529456993814,nan
2020-11-03,9958.531799400656,nan
2020-11-04,9958.53386677519,nan
2020-11-05,9958.535691844454,nan
2020-11-06,9958.537302690243,nan
2020-11-07,9958.538724449456,nan
2020-11-08,9958.539979776418,nan
2020-11-09,9958.541087811436,nan
2020-11-10,9958.542065854665,nan
2020-11-11,9958.54292938283,nan
2020-11-12,9958.543691348837,nan
2020-11-13,9958.544364002815,nan
2020-11-14,9958.54495772526,nan
2020-11-15,9958.545481636736,nan
2020-11-16,9958.545944176289,nan
2020-11-17,9958.546352819403,nan
2020-11-18,9958.546713923504,nan
2020-11-19,9958.547032900206,nan
2020-11-20,9958.547314198393,nan
2020-11-21,9958.547562064547,nan
2020-11-22,9958.547780950272,nan
2020-11-23,9958.547974080986,nan
2020-11-24,9958.548144120585,nan
2020-11-25,9958.548294139804,nan
2020-11-26,9958.54842667628,nan
2020-11-27,9958.548543709785,nan
2020-11-28,9958.548647664655,nan
2020-11-29,9958.548738495594,nan
2020-11-30,9958.548819155354,nan
2020-12-01,9958.548890335807,nan
2020-12-02,9958.548953092351,nan
2020-12-03,9958.54900839649,nan
2020-12-04,9958.549057121085,nan
2020-12-05,9958.549100138991,nan
2020-12-06,9958.549138124665,nan
2020-12-07,9958.549171526005,nan
2020-12-08,9958.54920101025,nan
2020-12-09,9958.549227247548,nan
2020-12-10,9958.54925081854,nan
2020-12-11,9958.549271679725,nan
