data,tendencia,confirmados
2020-04-02,1.0,1.0
2020-04-05,1.2705265287081342,2.0
2020-04-09,1.5922896781885303,1.0
2020-04-19,1.974948931638238,2.0
2020-05-30,2.4301232037977956,1.0
2020-05-31,2.9714840387209533,2.0
2020-06-25,3.6152344280854165,3.0
2020-06-26,4.380823633813995,4.0
2020-06-27,5.291315656985329,3.0
2020-06-30,6.374042971514892,6.0
2020-07-02,7.66149044714232,7.0
2020-07-05,9.19227497041442,9.0
2020-07-07,11.012195825142728,11.0
2020-07-08,13.175584157222271,13.0
2020-07-10,15.747026197097217,18.0
2020-07-12,18.757181934665113,20.0
2020-07-13,21.030138674609145,21.0
2020-07-14,23.510609309339706,24.0
2020-07-15,26.217559537623675,26.0
2020-07-16,29.17173381184498,29.0
2020-07-17,32.395199109439375,31.0
2020-07-19,35.91207120228045,38.0
2020-07-20,39.7486015894687,41.0
2020-07-22,43.93334750140518,42.0
2020-07-23,48.4973420248612,nan
2020-07-24,53.474164961130086,nan
2020-07-25,58.900238246423356,nan
2020-07-26,64.81502323247487,nan
2020-07-27,71.26128619423915,nan
2020-07-28,78.28529660030458,nan
2020-07-29,85.93699054950747,nan
2020-07-30,94.27023728499009,nan
2020-07-31,103.34329911591338,nan
2020-08-01,113.21898497954369,nan
2020-08-02,123.96467547093255,nan
2020-08-03,135.65283225456847,nan
2020-08-04,148.36114994270184,nan
2020-08-05,162.172824355876,nan
2020-08-06,177.17673422883473,nan
2020-08-07,193.46768377529168,nan
2020-08-08,211.14650047097757,nan
2020-08-09,230.32013231583443,nan
2020-08-10,251.1018021542023,nan
2020-08-11,273.6107561113805,nan
2020-08-12,297.9725403939854,nan
2020-08-13,324.31833918120805,nan
2020-08-14,352.7849198344905,nan
2020-08-15,383.5140748511775,nan
2020-08-16,416.6521142878496,nan
2020-08-17,452.3488750001452,nan
2020-08-18,490.75683277335145,nan
2020-08-19,532.0298957318307,nan
2020-08-20,576.3218063049028,nan
2020-08-21,623.7847310719169,nan
2020-08-22,674.5669049382584,nan
2020-08-23,728.8109149520038,nan
2020-08-24,786.6507439205582,nan
2020-08-25,848.2095622284962,nan
2020-08-26,913.5964902768737,nan
2020-08-27,982.9037940268886,nan
2020-08-28,1056.2036558414054,nan
2020-08-29,1133.5450260972702,nan
2020-08-30,1214.9505190444615,nan
2020-08-31,1300.413512044744,nan
2020-09-01,1389.8952441422105,nan
2020-09-02,1483.3228584164149,nan
2020-09-03,1580.5873707401806,nan
2020-09-04,1681.5424220088496,nan
2020-09-05,1786.0038617847727,nan
2020-09-06,1893.750092270549,nan
2020-09-07,2004.523134489723,nan
2020-09-08,2118.0306124985104,nan
2020-09-09,2233.9488293801296,nan
2020-09-10,2351.9264111767284,nan
2020-09-11,2471.588746037135,nan
2020-09-12,2592.543163710623,nan
2020-09-13,2714.3845779686026,nan
2020-09-14,2836.7012856573047,nan
2020-09-15,2959.081025564037,nan
2020-09-16,3081.116959596706,nan
2020-09-17,3202.413286634745,nan
2020-09-18,3322.5905320027305,nan
2020-09-19,3441.290276330409,nan
2020-09-20,3558.179042911135,nan
2020-09-21,3672.951595864098,nan
2020-09-22,3785.3334366959343,nan
2020-09-23,3895.0823390657047,nan
2020-09-24,4001.9891773637396,nan
2020-09-25,4105.878129599818,nan
2020-09-26,4206.606132996218,nan
2020-09-27,4304.061664130879,nan
2020-09-28,4398.163262027836,nan
