data,tendencia,confirmados
2020-05-29,1.0,1.0
2020-06-04,1.6533726484198206,2.0
2020-06-09,2.611021351901204,8.0
2020-06-11,4.014105254109426,9.0
2020-06-17,6.068860189067658,8.0
2020-06-18,9.075606519189598,10.0
2020-06-19,13.470598906117278,12.0
2020-06-22,16.720266970885426,13.0
2020-06-23,18.78525763292012,17.0
2020-06-24,20.900058330698933,24.0
2020-06-28,23.0655580935014,25.0
2020-06-29,25.282599128263247,26.0
2020-06-30,27.551978689769292,29.0
2020-07-02,29.874521143968057,28.0
2020-07-03,32.25102229677358,34.0
2020-07-04,34.68228450982707,39.0
2020-07-05,37.169086251304556,40.0
2020-07-06,39.712194613503186,42.0
2020-07-07,42.3123701455375,44.0
2020-07-08,44.970342233474916,46.0
2020-07-10,47.68682151723778,47.0
2020-07-11,50.462498211250285,49.0
2020-07-15,53.298039627284645,51.0
2020-07-16,56.19408855923855,50.0
2020-07-21,59.151261710638025,59.0
2020-07-22,62.1701418212953,60.0
2020-07-23,65.25128699219964,nan
2020-07-24,68.39522423670863,nan
2020-07-25,71.60243349960695,nan
2020-07-26,74.87336744689227,nan
2020-07-27,78.208440884241,nan
2020-07-28,81.60801584200864,nan
2020-07-29,85.07242170433986,nan
2020-07-30,88.6019424254325,nan
2020-07-31,92.19680376449976,nan
2020-08-01,95.857193229576,nan
2020-08-02,99.5832455547961,nan
2020-08-03,103.37503231258313,nan
2020-08-04,107.23258087612247,nan
2020-08-05,111.15585895642266,nan
2020-08-06,115.14476717357755,nan
2020-08-07,119.19915584025381,nan
2020-08-08,123.31880945059552,nan
2020-08-09,127.50344239171875,nan
2020-08-10,131.7527154659319,nan
2020-08-11,136.06620824676867,nan
2020-08-12,140.44344296726592,nan
2020-08-13,144.88387122114932,nan
2020-08-14,149.38687211760757,nan
2020-08-15,153.95175214705716,nan
2020-08-16,158.5777493843757,nan
2020-08-17,163.26402815746408,nan
2020-08-18,168.0096809992194,nan
2020-08-19,172.8137312448329,nan
2020-08-20,177.67512197481176,nan
2020-08-21,182.59271807964097,nan
2020-08-22,187.5653108479597,nan
2020-08-23,192.59164044469068,nan
2020-08-24,197.6703644470925,nan
2020-08-25,202.8000656193283,nan
2020-08-26,207.97925482140707,nan
2020-08-27,213.2063859370322,nan
2020-08-28,218.47984247475145,nan
2020-08-29,223.7979381784208,nan
2020-08-30,229.15892030890362,nan
2020-08-31,234.5609838128067,nan
2020-09-01,240.0022663134219,nan
2020-09-02,245.48084262699874,nan
2020-09-03,250.9947306719896,nan
2020-09-04,256.5419086973304,nan
2020-09-05,262.1202851950627,nan
2020-09-06,267.72775629704626,nan
2020-09-07,273.36215070808265,nan
2020-09-08,279.02126198717366,nan
2020-09-09,284.7028598886278,nan
2020-09-10,290.40467457947244,nan
2020-09-11,296.1244060520032,nan
2020-09-12,301.8597438106562,nan
2020-09-13,307.60834239515447,nan
2020-09-14,313.36783438822033,nan
2020-09-15,319.1358659187456,nan
2020-09-16,324.91005606147127,nan
2020-09-17,330.6880109051168,nan
2020-09-18,336.4673637425926,nan
2020-09-19,342.24573394768026,nan
2020-09-20,348.02073414896347,nan
2020-09-21,353.7900303345552,nan
2020-09-22,359.55126748475084,nan
2020-09-23,365.30211034903425,nan
