data,r0
2020-04-18,3.831930534682163
2020-04-19,3.454503816328073
2020-04-20,2.8111753754700675
2020-04-21,2.288374002794173
2020-04-22,2.311226517630088
2020-04-23,2.1345765469032547
2020-04-24,1.4392726332938048
2020-04-25,1.4771578512739942
2020-04-26,2.0768618945866764
2020-04-27,2.194787180272572
2020-04-28,2.2042340928182904
2020-04-29,2.0900962105475376
2020-04-30,2.0950064264468518
2020-05-01,2.2083551544225157
2020-05-02,2.147227289787755
2020-05-03,1.5802912358764496
2020-05-04,1.292803097897202
2020-05-05,1.041755807019828
2020-05-06,0.8101058636452529
2020-05-07,1.336475645249189
2020-05-08,1.191967548039612
2020-05-09,1.5186312819609924
2020-05-10,1.6417217451529982
2020-05-11,1.6964181467192134
2020-05-12,1.7951742945781242
2020-05-13,1.8559539790572863
2020-05-14,1.3826117701567715
2020-05-15,1.4125959257015672
2020-05-16,1.3926005621665678
2020-05-17,1.3972757380835672
2020-05-18,1.3886449336079945
2020-05-19,1.3914115273227177
2020-05-20,1.4654491182669493
2020-05-21,1.4303240319319945
2020-05-22,1.5089597993277084
2020-05-23,1.2216646479523565
2020-05-24,1.1225942550285584
2020-05-25,1.0411443619152532
2020-05-26,0.9422061531163518
2020-05-27,0.8566583065032171
2020-05-28,0.7988905812090383
2020-05-29,0.7908943367524197
2020-05-30,0.8284529022761659
2020-05-31,0.8548612358270136
2020-06-01,0.8399754222857692
2020-06-02,0.8663507433112339
2020-06-03,0.89121748376019
2020-06-04,0.9167447014473711
2020-06-05,0.8829828459519398
2020-06-06,0.8330212373152039
2020-06-07,0.8344291096635019
2020-06-08,0.8514403882550114
2020-06-09,0.8001792127995907
2020-06-10,0.7626528568801136
2020-06-11,0.8012021212440955
2020-06-12,0.7298044356192679
2020-06-13,0.7295276008762469
2020-06-14,0.6207005705130174
2020-06-15,0.6087518221920465
2020-06-16,0.7058080320977679
2020-06-17,0.7638931495498771
2020-06-18,0.9142516279432609
2020-06-19,0.979380380450378
2020-06-20,1.1659662551734389
2020-06-21,1.2573624257121572
2020-06-22,1.2573058658387144
2020-06-23,1.1791090203102168
2020-06-24,1.1148829373396758
2020-06-25,1.05642207406073
2020-06-26,0.9274897724419843
2020-06-27,0.8474955440377163
2020-06-28,0.8776012399621848
2020-06-29,0.8787482980691301
2020-06-30,0.8898454099596695
2020-07-01,0.929420192127819
2020-07-02,0.9149617999136173
2020-07-03,0.9558844023896629
2020-07-04,0.9524525209487018
2020-07-05,1.0213388536508674
2020-07-06,1.061578058886106
2020-07-07,1.0768369477841695
2020-07-08,1.0875079062697393
2020-07-09,0.9313519364924727
2020-07-10,1.0197565298560434
2020-07-11,0.954050246991031
2020-07-12,0.8412196756776597
2020-07-13,0.8692117665633925
2020-07-14,0.9021496955480226
2020-07-15,0.9332089242592777
2020-07-16,0.9410969079846563
2020-07-17,0.9101277606299144
2020-07-18,0.9040973684858746
2020-07-19,1.090701240375426
2020-07-20,1.1307137796886557
2020-07-21,1.072310376631833
2020-07-22,0.9567603607720079
2020-07-23,1.1612376273366938
2020-07-24,1.201518922388969
2020-07-25,1.2714965722556537
2020-07-26,1.1386218622106223
2020-07-27,1.0749258543730527
2020-07-28,1.0915362030633864
2020-07-29,1.1355333843157926
2020-07-30,1.169786420564082
2020-07-31,1.1119617111059432
2020-08-01,1.0971535783976594
2020-08-02,1.0759464859987216
2020-08-03,1.0348594711829593
2020-08-04,0.9941535370535577
2020-08-05,0.9888886487397762
2020-08-06,0.7362829349232924
2020-08-07,0.7619340103653777
2020-08-08,0.7104043901980944
2020-08-09,0.6560810188949978
2020-08-10,0.6605657143965966
2020-08-11,0.7255935080724256
2020-08-12,0.739002044203585
2020-08-13,0.7747557183999138
2020-08-14,0.7998041905479253
2020-08-15,0.8502847540123298
2020-08-16,0.8956669122057586
2020-08-17,0.923057767160188
2020-08-18,0.9158298632884321
2020-08-19,0.8905738108467517
2020-08-20,0.8483756402995737
2020-08-21,0.8028610136911439
2020-08-22,0.7301984782969084
2020-08-23,0.7205123544937492
2020-08-24,0.7758274161015174
2020-08-25,0.8106924098149777
2020-08-26,0.833800328541031
2020-08-27,0.8673863611139404
2020-08-28,0.9086128656364642
