data,tendencia,confirmados
2020-06-02,1.0,1.0
2020-06-05,1.515862364692677,2.0
2020-06-11,2.216924282574107,3.0
2020-06-15,3.1697712630035824,4.0
2020-06-22,4.464500596392351,5.0
2020-06-23,6.218549842269042,6.0
2020-06-24,7.248564079848482,7.0
2020-06-25,8.349981053999079,8.0
2020-07-11,9.539877586617354,9.0
2020-07-13,10.825279665100183,10.0
2020-07-16,12.21379166956488,12.0
2020-07-21,13.713547591289831,15.0
2020-07-22,15.333355888023814,nan
2020-07-23,17.082723121554388,nan
2020-07-24,18.971867617674896,nan
2020-07-25,21.01173665835291,nan
2020-07-26,23.21417636573168,nan
2020-07-27,25.591860924443743,nan
2020-07-28,28.15849255616392,nan
2020-07-29,30.928706357773624,nan
2020-07-30,33.91830369043055,nan
2020-07-31,37.144171613418365,nan
2020-08-01,40.624439099181515,nan
2020-08-02,44.378585135875625,nan
2020-08-03,48.42750121721308,nan
2020-08-04,52.79347824544782,nan
2020-08-05,57.500375578836255,nan
2020-08-06,62.57369869302452,nan
2020-08-07,68.04067889141227,nan
2020-08-08,73.93035096309919,nan
2020-08-09,80.27365765463716,nan
2020-08-10,87.10352357333392,nan
2020-08-11,94.45492861534862,nan
2020-08-12,102.36498662219779,nan
2020-08-13,110.87303071515058,nan
2020-08-14,120.02062512676765,nan
2020-08-15,129.85168087420948,nan
2020-08-16,140.4124537308956,nan
2020-08-17,151.75150559739632,nan
2020-08-18,163.91985697950045,nan
2020-08-19,176.970755598133,nan
2020-08-20,190.95975206833032,nan
2020-08-21,205.94469515448452,nan
2020-08-22,221.9853086628164,nan
2020-08-23,239.14329130840335,nan
2020-08-24,257.4819358716013,nan
2020-08-25,277.06604386972674,nan
2020-08-26,297.96136906615504,nan
2020-08-27,320.2344073271332,nan
2020-08-28,343.9518199606599,nan
2020-08-29,369.1799408463275,nan
2020-08-30,395.9842330790568,nan
2020-08-31,424.4284441548127,nan
2020-09-01,454.57413117142994,nan
2020-09-02,486.47945795505046,nan
2020-09-03,520.1987655721389,nan
2020-09-04,555.7811623943721,nan
2020-09-05,593.2697904745739,nan
2020-09-06,632.7007595376647,nan
2020-09-07,674.1020920392925,nan
2020-09-08,717.4926165109341,nan
2020-09-09,762.8810077300031,nan
2020-09-10,810.2647564114883,nan
2020-09-11,859.6293518557561,nan
2020-09-12,910.9473812199876,nan
2020-09-13,964.1780319263024,nan
2020-09-14,1019.2664537571957,nan
2020-09-15,1076.1436013871196,nan
2020-09-16,1134.7261230431482,nan
2020-09-17,1194.916455131578,nan
2020-09-18,1256.6034591509633,nan
2020-09-19,1319.6627540596994,nan
2020-09-20,1383.9580901935951,nan
2020-09-21,1449.3420343156615,nan
2020-09-22,1515.6578290591053,nan
2020-09-23,1582.7406163615133,nan
2020-09-24,1650.4194113945273,nan
2020-09-25,1718.5188917105672,nan
2020-09-26,1786.8613210394778,nan
2020-09-27,1855.2685959398477,nan
2020-09-28,1923.5641215996484,nan
