data,r0
2020-07-03,5.5398581755853025
2020-07-04,4.20815038991923
2020-07-05,2.985776434335762
2020-07-06,2.2734082110825193
2020-07-07,2.0021465278131414
2020-07-08,1.6299676618816372
2020-07-09,1.1487599016982326
2020-07-10,1.174449670244139
2020-07-11,1.2629399984230307
2020-07-12,1.1607561598109315
2020-07-13,1.1758397113097887
2020-07-14,1.0319363237683943
2020-07-15,0.8381303489608073
2020-07-16,1.0817603829760338
2020-07-17,0.9555116469844696
2020-07-18,1.307509073015028
2020-07-19,1.304494610739747
2020-07-20,1.4764941659724444
2020-07-21,1.4274341405490998
2020-07-22,1.4091165788478592
2020-07-23,1.1860016254039742
2020-07-24,1.1836414569707496
2020-07-25,0.6471697782156081
2020-07-26,0.6132949871752196
2020-07-27,0.43998667857630824
2020-07-28,0.35505437196827444
2020-07-29,0.29164782723840543
2020-07-30,2.000645391206958
