data,r0
2020-06-28,1.9525167895620215
2020-06-29,1.6482298832811162
2020-06-30,1.5315248850261647
2020-07-01,1.549644366233427
2020-07-02,1.3451041550492926
2020-07-03,1.6657566369103216
2020-07-04,1.6833631618418385
2020-07-05,1.4013212561630715
2020-07-06,1.3532335654774479
2020-07-07,1.6203727485079549
2020-07-08,1.404742252296661
2020-07-09,1.4090281912343452
2020-07-10,1.0226390202288311
2020-07-11,1.0823550506140813
2020-07-12,1.104123779059
2020-07-13,1.2784451257043887
2020-07-14,1.1462017393630715
2020-07-15,1.4298155093618614
2020-07-16,2.354792109764614
2020-07-17,2.340358882735573
2020-07-18,2.479118972501543
2020-07-19,2.288418817879878
2020-07-20,1.8982440701806913
2020-07-21,1.6766727546222957
2020-07-22,1.4368708349267627
2020-07-23,0.7864180018819413
2020-07-24,0.7814685683567547
2020-07-25,0.680587543619272
2020-07-26,0.6553202402902825
2020-07-27,0.7670510208039064
2020-07-28,0.7552398899816556
2020-07-29,0.9625712845159792
2020-07-30,2.444231732492996
2020-07-31,2.939579911631956
2020-08-01,3.0549736143169897
2020-08-02,3.413911022215713
2020-08-03,2.8443249949169385
2020-08-04,2.4741903521855333
2020-08-05,2.0497391551958644
2020-08-06,0.9884885670634772
2020-08-07,0.8665889018658144
2020-08-08,1.0861615075888247
2020-08-09,0.8736611693387468
2020-08-10,1.026321192404687
2020-08-11,1.0134459241844105
2020-08-12,1.3948335402563874
2020-08-13,1.4698975567175767
2020-08-14,1.7190356063100423
2020-08-15,1.717289366064273
2020-08-16,2.0000704423998097
2020-08-17,1.9930444388585997
2020-08-18,1.8858845311322363
2020-08-19,1.3897439782931658
2020-08-20,1.8245709290562697
2020-08-21,1.786373401266547
2020-08-22,1.4784623662466745
2020-08-23,1.329389915845618
2020-08-24,1.116125906832147
2020-08-25,1.0240859548535257
2020-08-26,1.1007061976610708
2020-08-27,0.8407778518133652
2020-08-28,0.6656875701837208
