data,tendencia,confirmados
2020-03-19,1.0,1.0
2020-05-07,1.4723532870363314,2.0
2020-05-08,2.127136078989386,3.0
2020-05-11,3.0322678801006813,4.0
2020-06-06,4.285492402448941,5.0
2020-06-10,6.0192386349815825,6.0
2020-06-11,8.417907104426119,8.0
2020-06-12,11.469213206972164,9.0
2020-06-16,13.180714858564926,10.0
2020-06-18,15.067439520531616,11.0
2020-06-23,17.14761728284412,20.0
2020-06-24,19.441002352485903,24.0
2020-06-26,21.9693198117178,27.0
2020-06-28,24.756477670955135,28.0
2020-06-29,27.828954338484184,30.0
2020-06-30,31.215525265907498,32.0
2020-07-01,34.94857466231558,35.0
2020-07-02,39.063580230148034,34.0
2020-07-04,43.59960055698438,43.0
2020-07-05,48.599686290530656,44.0
2020-07-06,54.111299779091155,49.0
2020-07-07,60.18610011946698,55.0
2020-07-08,66.8818899697677,71.0
2020-07-09,74.26141439325502,75.0
2020-07-10,82.39488270681355,85.0
2020-07-11,91.35838094865936,90.0
2020-07-12,101.23629521956963,91.0
2020-07-13,112.12159809208427,103.0
2020-07-14,124.11599899030894,135.0
2020-07-15,137.3319512433259,144.0
2020-07-16,151.89328083178856,152.0
2020-07-17,167.93604355671596,nan
2020-07-18,185.60946416178263,nan
2020-07-19,205.07733861696084,nan
2020-07-20,226.52023553710444,nan
2020-07-21,250.13595294843813,nan
2020-07-22,276.1415877683248,nan
2020-07-23,304.7759972726073,nan
2020-07-24,336.3002123061861,nan
2020-07-25,371.00113761203727,nan
2020-07-26,409.1926449708795,nan
2020-07-27,451.21792140093464,nan
2020-07-28,497.4533745929997,nan
2020-07-29,548.3092321637824,nan
2020-07-30,604.2341717834902,nan
2020-07-31,665.7175639755242,nan
2020-08-01,733.2919160806177,nan
2020-08-02,807.5378033839603,nan
2020-08-03,889.0853114799105,nan
2020-08-04,978.6183721159002,nan
2020-08-05,1076.8781806501233,nan
2020-08-06,1184.665775900976,nan
2020-08-07,1302.845533349283,nan
2020-08-08,1432.348414540802,nan
2020-08-09,1574.1740563045812,nan
2020-08-10,1729.3922996031845,nan
2020-08-11,1899.1454056306907,nan
2020-08-12,2084.6480479392885,nan
2020-08-13,2287.187940553243,nan
2020-08-14,2508.1219430351407,nan
2020-08-15,2748.874016339565,nan
2020-08-16,3010.9307855100087,nan
2020-08-17,3295.832338610905,nan
2020-08-18,3605.164208962317,nan
2020-08-19,3940.543849450637,nan
2020-08-20,4303.604660562838,nan
2020-08-21,4695.979120221797,nan
2020-08-22,5119.27323724386,nan
2020-08-23,5575.043313301063,nan
2020-08-24,6064.765111680903,nan
2020-08-25,6589.799860746469,nan
2020-08-26,7151.360764234942,nan
2020-08-27,7750.470888297217,nan
2020-08-28,8387.925694134945,nan
2020-08-29,9064.250420696182,nan
2020-08-30,9779.66038558014,nan
2020-08-31,10534.022137189775,nan
2020-09-01,11326.82056596053,nan
2020-09-02,12157.129950685783,nan
2020-09-03,13023.593238819294,nan
2020-09-04,13924.410343082263,nan
2020-09-05,14857.338398955968,nan
2020-09-06,15819.703287538527,nan
2020-09-07,16808.42333413339,nan
2020-09-08,17820.045750351255,nan
2020-09-09,18850.79603702001,nan
2020-09-10,19896.637554949957,nan
2020-09-11,20953.338830946654,nan
2020-09-12,22016.547966424823,nan
2020-09-13,23081.870813468828,nan
2020-09-14,24144.948938744332,nan
2020-09-15,25201.534633950057,nan
2020-09-16,26247.561276577246,nan
2020-09-17,27279.206360930242,nan
2020-09-18,28292.94171842259,nan
2020-09-19,29285.57714020428,nan
2020-09-20,30254.28959868467,nan
2020-09-21,31196.64166637085,nan
2020-09-22,32110.588844393533,nan
2020-09-23,32994.476763844796,nan
2020-09-24,33847.02963529549,nan
2020-09-25,34667.33152103223,nan
2020-09-26,35454.80037572227,nan
2020-09-27,36209.161297308005,nan
2020-09-28,36930.41413967239,nan
2020-09-29,37618.80097755899,nan
2020-09-30,38274.773247586105,nan
2020-10-01,38898.95970412996,nan
2020-10-02,39492.13600116715,nan
2020-10-03,40055.19608850057,nan
2020-10-04,40589.12600406054,nan
2020-10-05,41094.98076328861,nan
2020-10-06,41573.86337637359,nan
2020-10-07,42026.90667811059,nan
2020-10-08,42455.257897224416,nan
2020-10-09,42860.065364759284,nan
2020-10-10,43242.467706501266,nan
2020-10-11,43603.58477992709,nan
2020-10-12,43944.51060699543,nan
2020-10-13,44266.307825097305,nan
2020-10-14,44570.00331213334,nan
2020-10-15,44856.58570055885,nan
2020-10-16,45127.002589162534,nan
2020-10-17,45382.15956069511,nan
2020-10-18,45622.92012102976,nan
2020-10-19,45850.10504578779,nan
2020-10-20,46064.49351888898,nan
2020-10-21,46266.82345195106,nan
2020-10-22,46457.792951660835,nan
2020-10-23,46638.06139478266,nan
2020-10-24,46808.25101895331,nan
2020-10-25,46968.948346760284,nan
2020-10-26,47120.70595823293,nan
2020-10-27,47264.04399076403,nan
2020-10-28,47399.45188178692,nan
2020-10-29,47527.38992735301,nan
2020-10-30,47648.29094907279,nan
2020-10-31,47762.56166004019,nan
2020-11-01,47870.5844105373,nan
2020-11-02,47972.71849463194,nan
2020-11-03,48069.30147539286,nan
2020-11-04,48160.650644299894,nan
2020-11-05,48247.064089606385,nan
2020-11-06,48328.82200472319,nan
2020-11-07,48406.187748393575,nan
2020-11-08,48479.40887162984,nan
2020-11-09,48548.7181592629,nan
2020-11-10,48614.33449435511,nan
2020-11-11,48676.46377497362,nan
2020-11-12,48735.29971382024,nan
2020-11-13,48791.024594866576,nan
2020-11-14,48843.81000296352,nan
