data,r0
2020-07-23,1.1747510603115665
2020-07-24,0.7569885315634653
2020-07-25,0.800671413803028
2020-07-26,0.4517547225794875
2020-07-27,0.8058725888174192
2020-07-28,0.9986096202853393
2020-07-29,1.8201629883836978
2020-07-30,2.0796439620540053
2020-07-31,2.8318280979360826
2020-08-01,3.6614225138547183
2020-08-02,3.6611267626118917
2020-08-03,2.7914242250561125
2020-08-04,2.6326826157279175
2020-08-05,2.009769247140077
2020-08-06,2.0283130954638207
2020-08-07,1.6416477079846
2020-08-08,1.663018061418967
2020-08-09,1.70527101561593
2020-08-10,1.6906472975367153
2020-08-11,1.5461063537953619
2020-08-12,1.5461316455189045
2020-08-13,1.291616543447439
2020-08-14,1.1784759365034858
2020-08-15,0.7429361565890432
2020-08-16,0.7277831816767223
2020-08-17,0.9480238030332305
2020-08-18,0.9179832311560358
2020-08-19,1.083537927344754
2020-08-20,1.2063731256851116
2020-08-21,1.2673088502944414
2020-08-22,1.382068349838639
2020-08-23,1.265065151090189
2020-08-24,0.9168083959776886
2020-08-25,1.1873175700596585
2020-08-26,0.9748023581355189
2020-08-27,1.1227723857348189
2020-08-28,1.1429384171478778
2020-08-29,1.1746271494606753
2020-08-30,1.3531026764031522
2020-08-31,1.4613294044130731
2020-09-01,1.168151007906993
2020-09-02,1.014073300665974
2020-09-03,0.7768895338082767
2020-09-04,1.0045970387043355
2020-09-05,1.4936444249010943
2020-09-06,1.956337258962841
2020-09-07,2.113482192572043
2020-09-08,2.213897327524281
2020-09-09,2.6109413690072
2020-09-10,3.3124508046173236
2020-09-11,3.386117176252309
2020-09-12,2.7972140544536024
2020-09-13,2.186534336049054
2020-09-14,2.458109246812404
2020-09-15,2.0460737398172975
2020-09-16,1.77294358761681
2020-09-17,1.325364620215366
2020-09-18,1.0722874404956695
2020-09-19,0.9473993431111657
2020-09-20,0.8586688760507244
2020-09-21,0.4697629788369407
2020-09-22,0.4965519797764886
2020-09-23,0.41482280151527934
2020-09-24,0.3628019369238544
2020-09-25,0.3109056110246453
2020-09-26,0.3147035331934724
2020-09-27,0.3927192693405429
2020-09-28,0.4533661642367527
2020-09-29,0.4831820526415347
2020-09-30,0.5122016292845311
2020-10-01,0.6014996410227975
2020-10-02,0.6237688012584419
2020-10-03,0.6311853076574708
2020-10-04,0.5227911427497015
2020-10-05,0.5944790229006554
2020-10-06,0.6795136351260193
2020-10-07,1.0907995042163965
2020-10-08,1.2760538402880817
2020-10-09,1.9152368286510397
2020-10-10,2.195826674097863
2020-10-11,2.4049027261296376
2020-10-12,2.4740671615844723
2020-10-13,2.419772033741261
2020-10-14,2.277938841914804
2020-10-15,4.2505732648303045
2020-10-16,3.7648595224051364
2020-10-17,3.646065833834179
2020-10-18,3.1699760092771436
2020-10-19,3.1200606964734257
2020-10-20,2.64273758005264
2020-10-21,1.9456928379361211
2020-10-22,1.0433964221980896
2020-10-23,0.850500904829572
2020-10-24,0.7141279414077719
2020-10-25,0.6227295769771946
2020-10-26,0.4036491618208867
2020-10-27,0.5151301852493875
2020-10-28,0.660512663927892
2020-10-29,1.807836676374479
2020-10-30,2.4691585614654787
2020-10-31,2.9405429663206823
2020-11-01,3.1988796466771006
2020-11-02,2.975868586998247
2020-11-03,2.469569660051526
2020-11-04,2.102179740647335
2020-11-05,0.9593019463934195
2020-11-06,0.9322531470606381
2020-11-07,0.8644020082450375
2020-11-08,0.8425944861240428
2020-11-09,0.8591576009623153
2020-11-10,1.7187277045251874
2020-11-11,4.281524235374975
2020-11-12,5.395488802909746
2020-11-13,5.468490296644731
2020-11-14,4.577113497559368
2020-11-15,3.6192507845782314
2020-11-16,3.1966469412586993
2020-11-17,2.553661519358336
2020-11-18,1.5420133999583514
2020-11-19,1.4379794376784207
2020-11-20,1.4556814122979678
2020-11-21,1.3379132869749315
2020-11-22,1.3767296356322858
2020-11-23,1.1391853937995613
2020-11-24,0.9378975975882153
2020-11-25,0.8678511270551519
2020-11-26,0.6821073961528817
2020-11-27,0.43993354941148516
2020-11-28,0.5344046505196168
2020-11-29,0.5861048737230731
2020-11-30,0.800448610064346
