data,r0
2020-05-23,1.5889966091009688
2020-05-24,1.4509734065612827
2020-05-25,1.2105710823125004
2020-05-26,1.2994981102454395
2020-05-27,1.360208205501974
2020-05-28,1.171377272867696
2020-05-29,1.167819491875744
2020-05-30,1.1421263957887076
2020-05-31,1.0371281939456687
2020-06-01,1.042731888257749
2020-06-02,1.3165470914791317
2020-06-03,1.7761548217060201
2020-06-04,2.209255662931062
2020-06-05,2.18027421646132
2020-06-06,2.520909656407965
2020-06-07,1.941743426265228
2020-06-08,1.6839557483804224
2020-06-09,1.3712662520385126
2020-06-10,1.1874826643165812
2020-06-11,1.1620238385714172
2020-06-12,1.0813646564703026
2020-06-13,0.8955703320428787
2020-06-14,1.1313879119848982
2020-06-15,1.1850826838006154
2020-06-16,1.1885127921154264
2020-06-17,1.1376218715686426
2020-06-18,0.8210676059550666
2020-06-19,0.6930983085880973
2020-06-20,1.1487448107157776
2020-06-21,1.1164847918512053
2020-06-22,1.12514311081121
2020-06-23,1.1394233190993122
2020-06-24,1.3209131086233952
2020-06-25,1.3404971250266473
2020-06-26,1.6202592198086556
2020-06-27,1.30221812244096
2020-06-28,1.2534089342415764
2020-06-29,1.2302308527182044
2020-06-30,1.2521472319422022
2020-07-01,1.0381823924643145
2020-07-02,1.0393102780037393
2020-07-03,0.7952989669098868
2020-07-04,0.9511141961432868
2020-07-05,1.371645606364856
2020-07-06,1.393480579418234
2020-07-07,1.3113755400047074
2020-07-08,1.6060909174351423
2020-07-09,1.9029030382903618
2020-07-10,1.8767028881397265
2020-07-11,1.7124977982388452
2020-07-12,1.4616186448776498
2020-07-13,1.3087097235950573
2020-07-14,1.1942814097189045
2020-07-15,0.9657156230596196
2020-07-16,0.793334974327893
2020-07-17,0.8998043680551435
2020-07-18,0.6959836522251281
2020-07-19,0.7587736469621637
2020-07-20,0.8054650039257913
2020-07-21,0.8085558923470808
2020-07-22,0.8902632912609035
2020-07-23,1.1491030916532436
2020-07-24,1.182497204235694
2020-07-25,1.3562806376088652
2020-07-26,1.1833093266232204
