data,r0
2020-07-03,1.9993696426925784
2020-07-04,1.3888820125733612
2020-07-05,1.2874569868222392
2020-07-06,1.2409810235504297
2020-07-07,1.0685821395929236
2020-07-08,1.100215346636227
2020-07-09,1.1689469682310702
2020-07-10,2.0811257137750876
2020-07-11,2.7119076114557568
2020-07-12,2.910311468962421
2020-07-13,2.9538163908421255
2020-07-14,3.244716625309902
2020-07-15,3.1232811197532677
2020-07-16,2.762123121451304
2020-07-17,2.419539930141259
2020-07-18,1.85352155297241
2020-07-19,1.6560498731503621
2020-07-20,1.5151085179597448
2020-07-21,1.3165992376337774
2020-07-22,1.2671263072993622
2020-07-23,1.4499183143003052
